PS C:\Users\Mingde\OneDrive\2023 Sp\INFO 550\Final project\myCode> & 'C:\ProgramData\Anaconda3\python.exe' pacman.py -p PacmanDQN -n 15200 -x 15000 -l mediumClassic
Training model
Episode No. 284 | lose | Q(s,a) =  29.3186      | reward = -521.0       | epsilon = 0.9621
Episode No. 285 | lose | Q(s,a) =  26.2513      | reward = -337.0       | epsilon = 0.9620
Episode No. 286 | lose | Q(s,a) =  14.2433      | reward = -434.0       | epsilon = 0.9619
Episode No. 287 | lose | Q(s,a) = -999.0000     | reward = -491.0       | epsilon = 0.9617
Episode No. 288 | lose | Q(s,a) =  30.6918      | reward = -263.0       | epsilon = 0.9616
Episode No. 289 | lose | Q(s,a) =  28.8357      | reward = -401.0       | epsilon = 0.9615
Episode No. 290 | lose | Q(s,a) =  28.7589      | reward = -387.0       | epsilon = 0.9613
Episode No. 291 | lose | Q(s,a) =  29.6907      | reward = -477.0       | epsilon = 0.9612
Episode No. 292 | lose | Q(s,a) = -999.0000     | reward = -470.0       | epsilon = 0.9611
Episode No. 293 | lose | Q(s,a) =  30.5191      | reward = -354.0       | epsilon = 0.9609
Episode No. 294 | lose | Q(s,a) =  28.7926      | reward = -341.0       | epsilon = 0.9608
Episode No. 295 | lose | Q(s,a) = -999.0000     | reward = -475.0       | epsilon = 0.9607
Episode No. 296 | lose | Q(s,a) = -999.0000     | reward = -465.0       | epsilon = 0.9605
Episode No. 297 | lose | Q(s,a) =  29.8051      | reward = -413.0       | epsilon = 0.9604
Episode No. 298 | lose | Q(s,a) =  16.5534      | reward = -420.0       | epsilon = 0.9603
Episode No. 299 | lose | Q(s,a) =  29.8017      | reward = -449.0       | epsilon = 0.9601
Episode No. 300 | lose | Q(s,a) =  22.6075      | reward = -385.0       | epsilon = 0.9600
------------------------------------Network Saved--------------------------------------
Episode No. 301 | lose | Q(s,a) =  42.7023      | reward = -411.0       | epsilon = 0.9599
Episode No. 302 | lose | Q(s,a) =  39.3830      | reward = -432.0       | epsilon = 0.9597
Episode No. 303 | lose | Q(s,a) = -999.0000     | reward = -497.0       | epsilon = 0.9596
Episode No. 304 | lose | Q(s,a) =  26.0552      | reward = -492.0       | epsilon = 0.9595
Episode No. 305 | lose | Q(s,a) = -248.1017     | reward = -488.0       | epsilon = 0.9593
Episode No. 306 | lose | Q(s,a) =  39.1541      | reward = -458.0       | epsilon = 0.9592
Episode No. 307 | lose | Q(s,a) =  42.5124      | reward = -321.0       | epsilon = 0.9591
Episode No. 308 | lose | Q(s,a) =  38.5004      | reward = -432.0       | epsilon = 0.9589
Episode No. 309 | lose | Q(s,a) = -999.0000     | reward = -427.0       | epsilon = 0.9588
Episode No. 310 | lose | Q(s,a) =  27.6546      | reward = -467.0       | epsilon = 0.9587
Episode No. 311 | lose | Q(s,a) =  42.4796      | reward = -445.0       | epsilon = 0.9585
Episode No. 312 | lose | Q(s,a) =  25.5926      | reward = -498.0       | epsilon = 0.9584
Episode No. 313 | lose | Q(s,a) =  38.1837      | reward = -449.0       | epsilon = 0.9583
Episode No. 314 | lose | Q(s,a) =  40.2907      | reward = -421.0       | epsilon = 0.9581
Episode No. 315 | lose | Q(s,a) =  36.3256      | reward = -497.0       | epsilon = 0.9580
Episode No. 316 | lose | Q(s,a) =  23.9230      | reward = -418.0       | epsilon = 0.9579
Episode No. 317 | lose | Q(s,a) = -999.0000     | reward = -494.0       | epsilon = 0.9577
Episode No. 318 | lose | Q(s,a) =  37.4903      | reward = -483.0       | epsilon = 0.9576
Episode No. 319 | lose | Q(s,a) =  39.1746      | reward = -468.0       | epsilon = 0.9575
Episode No. 320 | lose | Q(s,a) =  39.1329      | reward = -469.0       | epsilon = 0.9573
Episode No. 321 | lose | Q(s,a) =  39.8696      | reward = -380.0       | epsilon = 0.9572
Episode No. 322 | lose | Q(s,a) =  39.3114      | reward = -429.0       | epsilon = 0.9571
Episode No. 323 | lose | Q(s,a) =  34.6580      | reward = -477.0       | epsilon = 0.9569
Episode No. 324 | lose | Q(s,a) =  26.8735      | reward = -374.0       | epsilon = 0.9568
Episode No. 325 | lose | Q(s,a) =  42.6576      | reward = -365.0       | epsilon = 0.9567
Episode No. 326 | lose | Q(s,a) = -999.0000     | reward = -449.0       | epsilon = 0.9565
Episode No. 327 | lose | Q(s,a) =  26.1100      | reward = -487.0       | epsilon = 0.9564
Episode No. 328 | lose | Q(s,a) =  38.9807      | reward = -487.0       | epsilon = 0.9563
Episode No. 329 | lose | Q(s,a) = -999.0000     | reward = -481.0       | epsilon = 0.9561
Episode No. 330 | lose | Q(s,a) = -999.0000     | reward = -429.0       | epsilon = 0.9560
Episode No. 331 | lose | Q(s,a) =  44.2105      | reward = -466.0       | epsilon = 0.9559
Episode No. 332 | lose | Q(s,a) =  37.7823      | reward = -414.0       | epsilon = 0.9557
Episode No. 333 | lose | Q(s,a) =  40.4541      | reward = -394.0       | epsilon = 0.9556
Episode No. 334 | lose | Q(s,a) =  8.8144       | reward = -490.0       | epsilon = 0.9555
Episode No. 335 | lose | Q(s,a) =  39.5058      | reward = -433.0       | epsilon = 0.9553
Episode No. 336 | lose | Q(s,a) =  17.0353      | reward = -533.0       | epsilon = 0.9552
Episode No. 337 | lose | Q(s,a) = -999.0000     | reward = -481.0       | epsilon = 0.9551
Episode No. 338 | lose | Q(s,a) =  37.1332      | reward = -474.0       | epsilon = 0.9549
Episode No. 339 | lose | Q(s,a) =  36.6143      | reward = -375.0       | epsilon = 0.9548
Episode No. 340 | lose | Q(s,a) =  37.0786      | reward = -532.0       | epsilon = 0.9547
Episode No. 341 | lose | Q(s,a) = -999.0000     | reward = -474.0       | epsilon = 0.9545
Episode No. 342 | lose | Q(s,a) =  41.7946      | reward = -319.0       | epsilon = 0.9544
Episode No. 343 | lose | Q(s,a) =  39.6719      | reward = -433.0       | epsilon = 0.9543
Episode No. 344 | lose | Q(s,a) =  38.3215      | reward = -441.0       | epsilon = 0.9541
Episode No. 345 | lose | Q(s,a) =  35.3155      | reward = -494.0       | epsilon = 0.9540
Episode No. 346 | lose | Q(s,a) = -999.0000     | reward = -491.0       | epsilon = 0.9539
Episode No. 347 | lose | Q(s,a) =  37.2818      | reward = -492.0       | epsilon = 0.9537
Episode No. 348 | lose | Q(s,a) =  39.7162      | reward = -429.0       | epsilon = 0.9536
Episode No. 349 | lose | Q(s,a) = -999.0000     | reward = -496.0       | epsilon = 0.9535
Episode No. 350 | lose | Q(s,a) =  37.9211      | reward = -440.0       | epsilon = 0.9533
Episode No. 351 | lose | Q(s,a) =  14.1841      | reward = -459.0       | epsilon = 0.9532
Episode No. 352 | lose | Q(s,a) =  36.7756      | reward = -396.0       | epsilon = 0.9531
Episode No. 353 | lose | Q(s,a) =  39.2991      | reward = -376.0       | epsilon = 0.9529
Episode No. 354 | lose | Q(s,a) =  37.9474      | reward = -471.0       | epsilon = 0.9528
Episode No. 355 | lose | Q(s,a) =  38.1670      | reward = -490.0       | epsilon = 0.9527
Episode No. 356 | lose | Q(s,a) = -999.0000     | reward = -505.0       | epsilon = 0.9525
Episode No. 357 | lose | Q(s,a) =  38.2029      | reward = -458.0       | epsilon = 0.9524
Episode No. 358 | lose | Q(s,a) =  36.4388      | reward = -484.0       | epsilon = 0.9523
Episode No. 359 | lose | Q(s,a) = -999.0000     | reward = -455.0       | epsilon = 0.9521
Episode No. 360 | lose | Q(s,a) =  37.3553      | reward = -372.0       | epsilon = 0.9520
Episode No. 361 | lose | Q(s,a) =  26.0394      | reward = -489.0       | epsilon = 0.9519
Episode No. 362 | lose | Q(s,a) =  36.7604      | reward = -473.0       | epsilon = 0.9517
Episode No. 363 | lose | Q(s,a) =  35.9279      | reward = -391.0       | epsilon = 0.9516
Episode No. 364 | lose | Q(s,a) =  38.3324      | reward = -457.0       | epsilon = 0.9515
Episode No. 365 | lose | Q(s,a) =  37.7172      | reward = -507.0       | epsilon = 0.9513
Episode No. 366 | lose | Q(s,a) =  37.8946      | reward = -385.0       | epsilon = 0.9512
Episode No. 367 | lose | Q(s,a) =  32.6850      | reward = -354.0       | epsilon = 0.9511
Episode No. 368 | lose | Q(s,a) = -999.0000     | reward = -474.0       | epsilon = 0.9509
Episode No. 369 | lose | Q(s,a) =  39.5907      | reward = -322.0       | epsilon = 0.9508
Episode No. 370 | lose | Q(s,a) =  37.9546      | reward = -366.0       | epsilon = 0.9507
Episode No. 371 | lose | Q(s,a) = -999.0000     | reward = -486.0       | epsilon = 0.9505
Episode No. 372 | lose | Q(s,a) = -999.0000     | reward = -404.0       | epsilon = 0.9504
Episode No. 373 | lose | Q(s,a) =  38.0798      | reward = -477.0       | epsilon = 0.9503
Episode No. 374 | lose | Q(s,a) =  60.5484      | reward = -474.0       | epsilon = 0.9501
Episode No. 375 | lose | Q(s,a) = -999.0000     | reward = -521.0       | epsilon = 0.9500
Episode No. 376 | lose | Q(s,a) =  25.3508      | reward = -461.0       | epsilon = 0.9499
Episode No. 377 | lose | Q(s,a) = -999.0000     | reward = -457.0       | epsilon = 0.9497
Episode No. 378 | lose | Q(s,a) =  42.0765      | reward = -342.0       | epsilon = 0.9496
Episode No. 379 | lose | Q(s,a) =  37.6919      | reward = -484.0       | epsilon = 0.9495
Episode No. 380 | lose | Q(s,a) =  35.9859      | reward = -484.0       | epsilon = 0.9493
Episode No. 381 | lose | Q(s,a) =  37.4912      | reward = -415.0       | epsilon = 0.9492
Episode No. 382 | lose | Q(s,a) = -999.0000     | reward = -459.0       | epsilon = 0.9491
Episode No. 383 | lose | Q(s,a) =  37.6796      | reward = -376.0       | epsilon = 0.9489
Episode No. 384 | lose | Q(s,a) =  40.7016      | reward = -382.0       | epsilon = 0.9488
Episode No. 385 | lose | Q(s,a) =  41.7031      | reward = -431.0       | epsilon = 0.9487
Episode No. 386 | lose | Q(s,a) = -999.0000     | reward = -494.0       | epsilon = 0.9485
Episode No. 387 | lose | Q(s,a) =  39.1562      | reward = -425.0       | epsilon = 0.9484
Episode No. 388 | lose | Q(s,a) =  39.6256      | reward = -378.0       | epsilon = 0.9483
Episode No. 389 | lose | Q(s,a) =  26.0504      | reward = -477.0       | epsilon = 0.9481
Episode No. 390 | lose | Q(s,a) =  40.0606      | reward = -430.0       | epsilon = 0.9480
Episode No. 391 | lose | Q(s,a) = -999.0000     | reward = -444.0       | epsilon = 0.9479
Episode No. 392 | lose | Q(s,a) =  39.9852      | reward = -300.0       | epsilon = 0.9477
Episode No. 393 | lose | Q(s,a) =  36.3009      | reward = -409.0       | epsilon = 0.9476
Episode No. 394 | lose | Q(s,a) =  40.1460      | reward = -413.0       | epsilon = 0.9475
Episode No. 395 | lose | Q(s,a) =  41.2806      | reward = -395.0       | epsilon = 0.9473
Episode No. 396 | lose | Q(s,a) =  36.7797      | reward = -468.0       | epsilon = 0.9472
Episode No. 397 | lose | Q(s,a) =  37.7316      | reward = -436.0       | epsilon = 0.9471
Episode No. 398 | lose | Q(s,a) =  62.0644      | reward = -429.0       | epsilon = 0.9469
Episode No. 399 | lose | Q(s,a) =  37.2319      | reward = -446.0       | epsilon = 0.9468
Episode No. 400 | lose | Q(s,a) =  37.7580      | reward = -195.0       | epsilon = 0.9467
------------------------------------Network Saved--------------------------------------
Episode No. 401 | lose | Q(s,a) =  47.9055      | reward = -454.0       | epsilon = 0.9465
Episode No. 402 | lose | Q(s,a) =  52.0483      | reward = -373.0       | epsilon = 0.9464
Episode No. 403 | lose | Q(s,a) =  47.9403      | reward = -351.0       | epsilon = 0.9463
Episode No. 404 | lose | Q(s,a) =  43.8461      | reward = -437.0       | epsilon = 0.9461
Episode No. 405 | lose | Q(s,a) =  55.0819      | reward = -396.0       | epsilon = 0.9460
Episode No. 406 | lose | Q(s,a) =  46.6196      | reward = -484.0       | epsilon = 0.9459
Episode No. 407 | lose | Q(s,a) =  46.3835      | reward = -362.0       | epsilon = 0.9457
Episode No. 408 | lose | Q(s,a) =  46.8347      | reward = -487.0       | epsilon = 0.9456
Episode No. 409 | lose | Q(s,a) =  49.0948      | reward = -402.0       | epsilon = 0.9455
Episode No. 410 | lose | Q(s,a) =  48.0318      | reward = -419.0       | epsilon = 0.9453
Episode No. 411 | lose | Q(s,a) = -999.0000     | reward = -476.0       | epsilon = 0.9452
Episode No. 412 | lose | Q(s,a) =  47.2556      | reward = -374.0       | epsilon = 0.9451
Episode No. 413 | lose | Q(s,a) =  46.9408      | reward = -453.0       | epsilon = 0.9449
Episode No. 414 | lose | Q(s,a) =  47.3906      | reward = -370.0       | epsilon = 0.9448
Episode No. 415 | lose | Q(s,a) =  49.6727      | reward = -422.0       | epsilon = 0.9447
Episode No. 416 | lose | Q(s,a) =  50.5469      | reward = -443.0       | epsilon = 0.9445
Episode No. 417 | lose | Q(s,a) =  44.5591      | reward = -530.0       | epsilon = 0.9444
Episode No. 418 | lose | Q(s,a) =  48.6705      | reward = -447.0       | epsilon = 0.9443
Episode No. 419 | lose | Q(s,a) =  48.2970      | reward = -356.0       | epsilon = 0.9441
Episode No. 420 | lose | Q(s,a) = -999.0000     | reward = -480.0       | epsilon = 0.9440
Episode No. 421 | lose | Q(s,a) = -999.0000     | reward = -463.0       | epsilon = 0.9439
Episode No. 422 | lose | Q(s,a) = -999.0000     | reward = -453.0       | epsilon = 0.9437
Episode No. 423 | lose | Q(s,a) =  35.7894      | reward = -477.0       | epsilon = 0.9436
Episode No. 424 | lose | Q(s,a) =  45.8616      | reward = -401.0       | epsilon = 0.9435
Episode No. 425 | lose | Q(s,a) =  47.8886      | reward = -476.0       | epsilon = 0.9433
Episode No. 426 | lose | Q(s,a) =  36.9300      | reward = -447.0       | epsilon = 0.9432
Episode No. 427 | lose | Q(s,a) =  48.0430      | reward = -433.0       | epsilon = 0.9431
Episode No. 428 | lose | Q(s,a) =  42.4385      | reward = -391.0       | epsilon = 0.9429
Episode No. 429 | lose | Q(s,a) =  44.2798      | reward = -471.0       | epsilon = 0.9428
Episode No. 430 | lose | Q(s,a) =  36.7601      | reward = -498.0       | epsilon = 0.9427
Episode No. 431 | lose | Q(s,a) =  48.8831      | reward = -390.0       | epsilon = 0.9425
Episode No. 432 | lose | Q(s,a) =  49.0834      | reward = -468.0       | epsilon = 0.9424
Episode No. 433 | lose | Q(s,a) =  32.3757      | reward = -479.0       | epsilon = 0.9423
Episode No. 434 | lose | Q(s,a) =  48.7726      | reward = -419.0       | epsilon = 0.9421
Episode No. 435 | lose | Q(s,a) =  47.4661      | reward = -431.0       | epsilon = 0.9420
Episode No. 436 | lose | Q(s,a) =  47.6528      | reward = -470.0       | epsilon = 0.9419
Episode No. 437 | lose | Q(s,a) =  47.6804      | reward = -461.0       | epsilon = 0.9417
Episode No. 438 | lose | Q(s,a) =  48.2288      | reward = -495.0       | epsilon = 0.9416
Episode No. 439 | lose | Q(s,a) =  35.0766      | reward = -501.0       | epsilon = 0.9415
Episode No. 440 | lose | Q(s,a) =  47.8372      | reward = -345.0       | epsilon = 0.9413
Episode No. 441 | lose | Q(s,a) =  47.5274      | reward = -396.0       | epsilon = 0.9412
Episode No. 442 | lose | Q(s,a) =  62.7443      | reward = -401.0       | epsilon = 0.9411
Episode No. 443 | lose | Q(s,a) =  48.0157      | reward = -357.0       | epsilon = 0.9409
Episode No. 444 | lose | Q(s,a) =  41.1558      | reward = -404.0       | epsilon = 0.9408
Episode No. 445 | lose | Q(s,a) =  36.1687      | reward = -506.0       | epsilon = 0.9407
Episode No. 446 | lose | Q(s,a) =  47.6054      | reward = -453.0       | epsilon = 0.9405
Episode No. 447 | lose | Q(s,a) =  42.8097      | reward = -474.0       | epsilon = 0.9404
Episode No. 448 | lose | Q(s,a) =  49.6252      | reward = -470.0       | epsilon = 0.9403
Episode No. 449 | lose | Q(s,a) =  47.7204      | reward = -473.0       | epsilon = 0.9401
Episode No. 450 | lose | Q(s,a) =  48.0292      | reward = -421.0       | epsilon = 0.9400
Episode No. 451 | lose | Q(s,a) =  47.6737      | reward = -400.0       | epsilon = 0.9399
Episode No. 452 | lose | Q(s,a) =  48.8167      | reward = -430.0       | epsilon = 0.9397
Episode No. 453 | lose | Q(s,a) =  50.6044      | reward = -335.0       | epsilon = 0.9396
Episode No. 454 | lose | Q(s,a) =  47.3646      | reward = -491.0       | epsilon = 0.9395
Episode No. 455 | lose | Q(s,a) = -999.0000     | reward = -467.0       | epsilon = 0.9393
Episode No. 456 | lose | Q(s,a) =  50.0442      | reward = -419.0       | epsilon = 0.9392
Episode No. 457 | lose | Q(s,a) =  47.3439      | reward = -492.0       | epsilon = 0.9391
Episode No. 458 | lose | Q(s,a) =  51.2710      | reward = -362.0       | epsilon = 0.9389
Episode No. 459 | lose | Q(s,a) =  58.7008      | reward = -369.0       | epsilon = 0.9388
Episode No. 460 | lose | Q(s,a) =  46.9319      | reward = -364.0       | epsilon = 0.9387
Episode No. 461 | lose | Q(s,a) =  47.6927      | reward = -330.0       | epsilon = 0.9385
Episode No. 462 | lose | Q(s,a) =  44.6181      | reward = -470.0       | epsilon = 0.9384
Episode No. 463 | lose | Q(s,a) =  44.9963      | reward = -508.0       | epsilon = 0.9383
Episode No. 464 | lose | Q(s,a) =  47.2307      | reward = -429.0       | epsilon = 0.9381
Episode No. 465 | lose | Q(s,a) = -999.0000     | reward = -495.0       | epsilon = 0.9380
Episode No. 466 | lose | Q(s,a) =  54.7280      | reward = -424.0       | epsilon = 0.9379
Episode No. 467 | lose | Q(s,a) =  46.1627      | reward = -388.0       | epsilon = 0.9377
Episode No. 468 | lose | Q(s,a) =  52.0060      | reward = -438.0       | epsilon = 0.9376
Episode No. 469 | lose | Q(s,a) =  46.0092      | reward = -247.0       | epsilon = 0.9375
Episode No. 470 | lose | Q(s,a) =  47.0266      | reward = -482.0       | epsilon = 0.9373
Episode No. 471 | lose | Q(s,a) =  44.4201      | reward = -487.0       | epsilon = 0.9372
Episode No. 472 | lose | Q(s,a) =  49.9039      | reward = -444.0       | epsilon = 0.9371
Episode No. 473 | lose | Q(s,a) =  49.0538      | reward = -473.0       | epsilon = 0.9369
Episode No. 474 | lose | Q(s,a) =  47.8053      | reward = -474.0       | epsilon = 0.9368
Episode No. 475 | lose | Q(s,a) =  47.9711      | reward = -309.0       | epsilon = 0.9367
Episode No. 476 | lose | Q(s,a) =  66.7515      | reward = -418.0       | epsilon = 0.9365
Episode No. 477 | lose | Q(s,a) =  45.6591      | reward = -425.0       | epsilon = 0.9364
Episode No. 478 | lose | Q(s,a) =  39.6943      | reward = -467.0       | epsilon = 0.9363
Episode No. 479 | lose | Q(s,a) =  56.8461      | reward = -408.0       | epsilon = 0.9361
Episode No. 480 | lose | Q(s,a) =  42.2544      | reward = -465.0       | epsilon = 0.9360
Episode No. 481 | lose | Q(s,a) =  52.2171      | reward = -390.0       | epsilon = 0.9359
Episode No. 482 | lose | Q(s,a) =  58.4407      | reward = -402.0       | epsilon = 0.9357
Episode No. 483 | lose | Q(s,a) =  62.6168      | reward = -471.0       | epsilon = 0.9356
Episode No. 484 | lose | Q(s,a) = -999.0000     | reward = -479.0       | epsilon = 0.9355
Episode No. 485 | lose | Q(s,a) =  47.0231      | reward = -442.0       | epsilon = 0.9353
Episode No. 486 | lose | Q(s,a) =  36.4980      | reward = -372.0       | epsilon = 0.9352
Episode No. 487 | lose | Q(s,a) =  50.0528      | reward = -506.0       | epsilon = 0.9351
Episode No. 488 | lose | Q(s,a) =  46.3324      | reward = -405.0       | epsilon = 0.9349
Episode No. 489 | lose | Q(s,a) =  46.8646      | reward = -491.0       | epsilon = 0.9348
Episode No. 490 | lose | Q(s,a) =  36.7707      | reward = -438.0       | epsilon = 0.9347
Episode No. 491 | lose | Q(s,a) =  49.6721      | reward = -409.0       | epsilon = 0.9345
